,UID,日期,产品代码,产品名称,单位净值,累计净值,来源文件
1061,2024-01-22_ZN654A,2024-01-22,ZN654A,波克远见优选私募证券投资基金A,1.001,1.001,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-22_d.xlsx
1062,2024-01-23_ZN654A,2024-01-23,ZN654A,波克远见优选私募证券投资基金A,1.017,1.017,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-23_d.xlsx
1063,2024-01-24_ZN654A,2024-01-24,ZN654A,波克远见优选私募证券投资基金A,1.0386,1.0386,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-24_d.xlsx
1064,2024-01-25_ZN654A,2024-01-25,ZN654A,波克远见优选私募证券投资基金A,1.0569,1.0569,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-25_d.xlsx
1065,2024-01-26_ZN654A,2024-01-26,ZN654A,波克远见优选私募证券投资基金A,1.0545,1.0545,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-26_d.xlsx
1066,2024-01-29_ZN654A,2024-01-29,ZN654A,波克远见优选私募证券投资基金A,1.0549,1.0549,email_FOF\资产净值公告_SZN654_波克远见优选私募证券投资基金_2024-01-29_d.xlsx
1067,2024-01-19_SZW016,2024-01-19,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.989,1.028,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-19_d.xlsx
1068,2024-01-22_SZW016,2024-01-22,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.988,1.027,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-22_d.xlsx
1069,2024-01-23_SZW016,2024-01-23,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.971,1.01,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-23_d.xlsx
1070,2024-01-24_SZW016,2024-01-24,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.975,1.014,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-24_d.xlsx
1071,2024-01-25_SZW016,2024-01-25,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.975,1.014,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-25_d.xlsx
1072,2024-01-26_SZW016,2024-01-26,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.982,1.021,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-26_d.xlsx
1073,2024-01-29_SZW016,2024-01-29,SZW016,致邃投资-智慧矩阵指数增强量化7号私募证券投资基金,0.979,1.018,email_FOF\资产净值公告_SZW016_致邃投资-智慧矩阵指数增强量化7号私募证券投资基金_2024-01-29_d.xlsx
1074,2024-01-19_STJ727,2024-01-19,STJ727,量瀛湛卢对冲2号私募证券投资基金,1.0032,1.1314,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-19.xls
1075,2024-01-22_STJ727,2024-01-22,STJ727,量瀛湛卢对冲2号私募证券投资基金,1.0075,1.1357,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-22.xls
1076,2024-01-23_STJ727,2024-01-23,STJ727,量瀛湛卢对冲2号私募证券投资基金,0.9886,1.1168,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-23.xls
1077,2024-01-24_STJ727,2024-01-24,STJ727,量瀛湛卢对冲2号私募证券投资基金,0.9947,1.1229,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-24.xls
1078,2024-01-25_STJ727,2024-01-25,STJ727,量瀛湛卢对冲2号私募证券投资基金,0.9931,1.1213,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-25.xls
1079,2024-01-26_STJ727,2024-01-26,STJ727,量瀛湛卢对冲2号私募证券投资基金,0.9977,1.1259,email_FOF\量瀛湛卢对冲2号私募证券投资基金_STJ727_基金每日净值表_2024-01-26.xls
1080,2024-01-19_VA938B,2024-01-19,VA938B,靖奇基石15号私募证券投资基金B,0.8504,0.8504,email_FOF\靖奇基石15号私募证券投资基金 2024-01-19 虚拟计提业绩报酬后单位净值.xlsx
1081,2024-01-26_VA938B,2024-01-26,VA938B,靖奇基石15号私募证券投资基金B,0.8529,0.8529,email_FOF\靖奇基石15号私募证券投资基金 2024-01-26 虚拟计提业绩报酬后单位净值.xlsx
1082,2024-01-19_ADU67A,2024-01-19,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9674,0.9674,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240119.xlsx
1083,2024-01-22_ADU67A,2024-01-22,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9129,0.9129,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240122.xlsx
1084,2024-01-23_ADU67A,2024-01-23,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9212,0.9212,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240123.xlsx
1085,2024-01-24_ADU67A,2024-01-24,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9331,0.9331,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240124.xlsx
1086,2024-01-25_ADU67A,2024-01-25,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9616,0.9616,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240125.xlsx
1087,2024-01-26_ADU67A,2024-01-26,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9566,0.9566,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240126.xlsx
1088,2024-01-29_ADU67A,2024-01-29,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9299,0.9299,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240129.xlsx
1089,2024-01-19_ADU67A,2024-01-19,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9674,0.9674,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240119.xlsx
1090,2024-01-22_ADU67A,2024-01-22,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9129,0.9129,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240122.xlsx
1091,2024-01-23_ADU67A,2024-01-23,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9212,0.9212,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240123.xlsx
1092,2024-01-24_ADU67A,2024-01-24,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9331,0.9331,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240124.xlsx
1093,2024-01-25_ADU67A,2024-01-25,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9616,0.9616,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240125.xlsx
1094,2024-01-26_ADU67A,2024-01-26,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9566,0.9566,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240126.xlsx
1095,2024-01-29_ADU67A,2024-01-29,ADU67A,顽岩中证1000指数增强1号私募证券投资基金A,0.9299,0.9299,email_FOF\顽岩中证1000指数增强1号私募证券投资基金A【波克锐进多策略1号私募证券投资基金】TA虚拟净值_20240129.xlsx
1096,2024-01-19_XC412A,2024-01-19,XC412A,顽岩量化对冲10号私募证券投资基金A,1.0877,1.1344,email_FOF\顽岩量化对冲10号私募证券投资基金A【波克稳健多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240119.xlsx
1097,2024-01-22_XC412A,2024-01-22,XC412A,顽岩量化对冲10号私募证券投资基金A,1.0997,1.1464,email_FOF\顽岩量化对冲10号私募证券投资基金A【波克稳健多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240122.xlsx
1098,2024-01-23_XC412A,2024-01-23,XC412A,顽岩量化对冲10号私募证券投资基金A,1.0858,1.1325,email_FOF\顽岩量化对冲10号私募证券投资基金A【波克稳健多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240123.xlsx
1099,2024-01-24_XC412A,2024-01-24,XC412A,顽岩量化对冲10号私募证券投资基金A,1.0904,1.1371,email_FOF\顽岩量化对冲10号私募证券投资基金A【波克稳健多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240124.xlsx
1100,2024-01-25_XC412A,2024-01-25,XC412A,顽岩量化对冲10号私募证券投资基金A,1.078,1.1247,email_FOF\顽岩量化对冲10号私募证券投资基金A【波克稳健多策略1号私募证券投资基金】TA虚拟业绩报酬流水_20240125.xlsx
