UID,日期,产品代码,产品名称,单位净值,累计净值,来源文件
2024-02-01_STE790,2024-02-01,STE790,顽岩中证500指数增强3号私募证券投资基金,0.8913,0.9711,C:\Invest\净值存储\cmschina_20240201_顽岩中证500指数增强3号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-01_ZS158A,2024-02-01,ZS158A,鸣熙1000指数增强1号私募证券投资基金A,0.7802,0.7802,C:\Invest\净值存储\cmschina_20240201_鸣熙1000指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-01_SB5026,2024-02-01,SB5026,鸣熙绝对收益尊享1号私募证券投资基金,0.9566,0.9566,C:\Invest\净值存储\cmschina_20240201_鸣熙绝对收益尊享1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SC274A,2024-02-02,SC274A,世纪前沿指数增强16号私募证券投资基金A,0.8238,0.8238,C:\Invest\净值存储\cmschina_20240202_世纪前沿指数增强16号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SGR125,2024-02-02,SGR125,九章量化定制24号私募证券投资基金,1.0335,1.0687,C:\Invest\净值存储\cmschina_20240202_九章量化定制24号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_ZW449B,2024-02-02,ZW449B,乾象招盈量化对冲15号私募证券投资基金B,1.0293,1.0815,C:\Invest\净值存储\cmschina_20240202_乾象招盈量化对冲15号私募证券投资基金B_TA虚拟计提后净值明细表.xlsx
2024-02-02_VL333B,2024-02-02,VL333B,仲阳金石长河私募证券投资基金B,1.0985,1.0985,C:\Invest\净值存储\cmschina_20240202_仲阳金石长河私募证券投资基金B_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SQC600,2024-02-02,SQC600,会世元启CTA11号私募证券投资基金,1.0996,1.0996,C:\Invest\净值存储\cmschina_20240202_会世元启CTA11号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-02_SNX515,2024-02-02,SNX515,会世元启优孚CTA6号私募证券投资基金,1.0849,1.0849,C:\Invest\净值存储\cmschina_20240202_会世元启优孚CTA6号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SZM150,2024-02-02,SZM150,信弘对冲25号私募证券投资基金,1.1421,1.1421,C:\Invest\净值存储\cmschina_20240202_信弘对冲25号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SSB059,2024-02-02,SSB059,信弘征程对冲1号私募证券投资基金,1.4569,1.4569,C:\Invest\净值存储\cmschina_20240202_信弘征程对冲1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_B2050A,2024-02-02,B2050A,南京长木常青1号私募证券投资基金A,0.9845,1.2574,C:\Invest\净值存储\cmschina_20240202_南京长木常青1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-02-02_SVJ513,2024-02-02,SVJ513,固禾翡翠专享8号私募证券投资基金,0.9477,0.9477,C:\Invest\净值存储\cmschina_20240202_固禾翡翠专享8号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-02_SSW933,2024-02-02,SSW933,念觉优恒12号私募证券投资基金,1.0841,1.0841,C:\Invest\净值存储\cmschina_20240202_念觉优恒12号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SCJ566,2024-02-02,SCJ566,无隅磐石一号私募投资基金,1.0081,1.3001,C:\Invest\净值存储\cmschina_20240202_无隅磐石一号私募投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SSY355,2024-02-02,SSY355,无隅鲲鹏六号私募证券投资基金,0.7573,0.7573,C:\Invest\净值存储\cmschina_20240202_无隅鲲鹏六号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SQQ803,2024-02-02,SQQ803,概率1000指增1号私募证券投资基金,0.754,1.1259,C:\Invest\净值存储\cmschina_20240202_概率1000指增1号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-02_SZM630,2024-02-02,SZM630,正定进取CTA4号私募证券投资基金,1.2236,1.2236,C:\Invest\净值存储\cmschina_20240202_正定进取CTA4号私募证券投资基金_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SS8256,2024-02-02,SS8256,知行稳健1号私募投资基金,1.5381,1.5381,C:\Invest\净值存储\cmschina_20240202_知行稳健1号私募投资基金_轩克科技（上海）有限公司_TA虚拟计提后净值表.xlsx
2024-02-02_NV133B,2024-02-02,NV133B,蝶威基本面量化1号私募证券投资基金B,1.2671,1.3171,C:\Invest\净值存储\cmschina_20240202_蝶威基本面量化1号私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SLZ047,2024-02-02,SLZ047,衍复希格斯三号私募证券投资基金,1.1117,1.2667,C:\Invest\净值存储\cmschina_20240202_衍复希格斯三号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SLP548,2024-02-02,SLP548,衍复希格斯二号私募证券投资基金,1.328,1.3835,C:\Invest\净值存储\cmschina_20240202_衍复希格斯二号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SABD47,2024-02-02,SABD47,衍复希格斯五号私募证券投资基金,1.0356,1.0356,C:\Invest\净值存储\cmschina_20240202_衍复希格斯五号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SABD48,2024-02-02,SABD48,衍复希格斯六号私募证券投资基金,1.0383,1.0383,C:\Invest\净值存储\cmschina_20240202_衍复希格斯六号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SABD46,2024-02-02,SABD46,衍复希格斯四号私募证券投资基金,1.0442,1.0442,C:\Invest\净值存储\cmschina_20240202_衍复希格斯四号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_ZW306A,2024-02-02,ZW306A,超量子量化中性1号私募证券投资基金A,1.0693,1.0693,C:\Invest\净值存储\cmschina_20240202_超量子量化中性1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-02-02_GZ942A,2024-02-02,GZ942A,跃威恒鑫一号私募证券投资基金A,1.0285,1.609,C:\Invest\净值存储\cmschina_20240202_跃威恒鑫一号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_STR637,2024-02-02,STR637,远信中国价值成长12号私募证券投资基金9期,0.8508,0.8508,C:\Invest\净值存储\cmschina_20240202_远信中国价值成长12号私募证券投资基金9期_波克科技集团有限公司_TA虚拟计提后净值表.xlsx
2024-02-02_NZ614A,2024-02-02,NZ614A,量派对冲17号私募证券投资基金A,1.2006,1.2006,C:\Invest\净值存储\cmschina_20240202_量派对冲17号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_JV577A,2024-02-02,JV577A,锋滔星剑CTA一号私募证券投资基金A,1.0005,1.0005,C:\Invest\净值存储\cmschina_20240202_锋滔星剑CTA一号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_VV342A,2024-02-02,VV342A,锋滔鑫起点对冲8号私募证券投资基金A,1.1476,1.1476,C:\Invest\净值存储\cmschina_20240202_锋滔鑫起点对冲8号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_ZY015A,2024-02-02,ZY015A,锦徽中证500指数增强1号私募证券投资基金A,0.8073,0.8073,C:\Invest\净值存储\cmschina_20240202_锦徽中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SA143A,2024-02-02,SA143A,顽岩中证500指数增强1号私募证券投资基金A,1.022,1.1175,C:\Invest\净值存储\cmschina_20240202_顽岩中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_STE790,2024-02-02,STE790,顽岩中证500指数增强3号私募证券投资基金,0.8647,0.9445,C:\Invest\净值存储\cmschina_20240202_顽岩中证500指数增强3号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_ZS158A,2024-02-02,ZS158A,鸣熙1000指数增强1号私募证券投资基金A,0.7499,0.7499,C:\Invest\净值存储\cmschina_20240202_鸣熙1000指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SB5026,2024-02-02,SB5026,鸣熙绝对收益尊享1号私募证券投资基金,0.9593,0.9593,C:\Invest\净值存储\cmschina_20240202_鸣熙绝对收益尊享1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-02_SU488B,2024-02-02,SU488B,黑翼CTA-T21私募证券投资基金B,1.1574,1.1574,C:\Invest\净值存储\cmschina_20240202_黑翼CTA-T21私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SC274A,2024-02-05,SC274A,世纪前沿指数增强16号私募证券投资基金A,0.7807,0.7807,C:\Invest\净值存储\cmschina_20240205_世纪前沿指数增强16号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SGR125,2024-02-05,SGR125,九章量化定制24号私募证券投资基金,0.9523,0.9875,C:\Invest\净值存储\cmschina_20240205_九章量化定制24号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_ZW449B,2024-02-05,ZW449B,乾象招盈量化对冲15号私募证券投资基金B,0.9848,1.037,C:\Invest\净值存储\cmschina_20240205_乾象招盈量化对冲15号私募证券投资基金B_TA虚拟计提后净值明细表.xlsx
2024-02-05_VL333B,2024-02-05,VL333B,仲阳金石长河私募证券投资基金B,1.0888,1.0888,C:\Invest\净值存储\cmschina_20240205_仲阳金石长河私募证券投资基金B_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SQC600,2024-02-05,SQC600,会世元启CTA11号私募证券投资基金,1.098,1.098,C:\Invest\净值存储\cmschina_20240205_会世元启CTA11号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-05_SNX515,2024-02-05,SNX515,会世元启优孚CTA6号私募证券投资基金,1.0832,1.0832,C:\Invest\净值存储\cmschina_20240205_会世元启优孚CTA6号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SZM150,2024-02-05,SZM150,信弘对冲25号私募证券投资基金,1.1414,1.1414,C:\Invest\净值存储\cmschina_20240205_信弘对冲25号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SSB059,2024-02-05,SSB059,信弘征程对冲1号私募证券投资基金,1.4474,1.4474,C:\Invest\净值存储\cmschina_20240205_信弘征程对冲1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_B2050A,2024-02-05,B2050A,南京长木常青1号私募证券投资基金A,0.9824,1.2553,C:\Invest\净值存储\cmschina_20240205_南京长木常青1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-02-05_SVJ513,2024-02-05,SVJ513,固禾翡翠专享8号私募证券投资基金,0.9484,0.9484,C:\Invest\净值存储\cmschina_20240205_固禾翡翠专享8号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-05_SSW933,2024-02-05,SSW933,念觉优恒12号私募证券投资基金,1.0601,1.0601,C:\Invest\净值存储\cmschina_20240205_念觉优恒12号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SCJ566,2024-02-05,SCJ566,无隅磐石一号私募投资基金,0.9822,1.2742,C:\Invest\净值存储\cmschina_20240205_无隅磐石一号私募投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SSY355,2024-02-05,SSY355,无隅鲲鹏六号私募证券投资基金,0.717,0.717,C:\Invest\净值存储\cmschina_20240205_无隅鲲鹏六号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SQQ803,2024-02-05,SQQ803,概率1000指增1号私募证券投资基金,0.6861,1.058,C:\Invest\净值存储\cmschina_20240205_概率1000指增1号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-02-05_SZM630,2024-02-05,SZM630,正定进取CTA4号私募证券投资基金,1.2104,1.2104,C:\Invest\净值存储\cmschina_20240205_正定进取CTA4号私募证券投资基金_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SS8256,2024-02-05,SS8256,知行稳健1号私募投资基金,1.5375,1.5375,C:\Invest\净值存储\cmschina_20240205_知行稳健1号私募投资基金_轩克科技（上海）有限公司_TA虚拟计提后净值表.xlsx
2024-02-05_NV133B,2024-02-05,NV133B,蝶威基本面量化1号私募证券投资基金B,1.2177,1.2677,C:\Invest\净值存储\cmschina_20240205_蝶威基本面量化1号私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SLZ047,2024-02-05,SLZ047,衍复希格斯三号私募证券投资基金,1.0363,1.1913,C:\Invest\净值存储\cmschina_20240205_衍复希格斯三号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SLP548,2024-02-05,SLP548,衍复希格斯二号私募证券投资基金,1.2899,1.3454,C:\Invest\净值存储\cmschina_20240205_衍复希格斯二号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SABD47,2024-02-05,SABD47,衍复希格斯五号私募证券投资基金,1.0102,1.0102,C:\Invest\净值存储\cmschina_20240205_衍复希格斯五号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SABD48,2024-02-05,SABD48,衍复希格斯六号私募证券投资基金,1.0384,1.0384,C:\Invest\净值存储\cmschina_20240205_衍复希格斯六号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SABD46,2024-02-05,SABD46,衍复希格斯四号私募证券投资基金,1.0204,1.0204,C:\Invest\净值存储\cmschina_20240205_衍复希格斯四号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_GZ942A,2024-02-05,GZ942A,跃威恒鑫一号私募证券投资基金A,1.0141,1.5946,C:\Invest\净值存储\cmschina_20240205_跃威恒鑫一号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_STR637,2024-02-05,STR637,远信中国价值成长12号私募证券投资基金9期,0.8544,0.8544,C:\Invest\净值存储\cmschina_20240205_远信中国价值成长12号私募证券投资基金9期_波克科技集团有限公司_TA虚拟计提后净值表.xlsx
2024-02-05_NZ614A,2024-02-05,NZ614A,量派对冲17号私募证券投资基金A,1.2052,1.2052,C:\Invest\净值存储\cmschina_20240205_量派对冲17号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_JV577A,2024-02-05,JV577A,锋滔星剑CTA一号私募证券投资基金A,0.9857,0.9857,C:\Invest\净值存储\cmschina_20240205_锋滔星剑CTA一号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_VV342A,2024-02-05,VV342A,锋滔鑫起点对冲8号私募证券投资基金A,1.1369,1.1369,C:\Invest\净值存储\cmschina_20240205_锋滔鑫起点对冲8号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_ZY015A,2024-02-05,ZY015A,锦徽中证500指数增强1号私募证券投资基金A,0.779,0.779,C:\Invest\净值存储\cmschina_20240205_锦徽中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SA143A,2024-02-05,SA143A,顽岩中证500指数增强1号私募证券投资基金A,0.9663,1.0618,C:\Invest\净值存储\cmschina_20240205_顽岩中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_STE790,2024-02-05,STE790,顽岩中证500指数增强3号私募证券投资基金,0.8171,0.8969,C:\Invest\净值存储\cmschina_20240205_顽岩中证500指数增强3号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_ZS158A,2024-02-05,ZS158A,鸣熙1000指数增强1号私募证券投资基金A,0.7055,0.7055,C:\Invest\净值存储\cmschina_20240205_鸣熙1000指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-02-05_SB5026,2024-02-05,SB5026,鸣熙绝对收益尊享1号私募证券投资基金,0.9566,0.9566,C:\Invest\净值存储\cmschina_20240205_鸣熙绝对收益尊享1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SADR48,2024-01-29,SADR48,波克探索1号私募证券投资基金,1.0192,1.0192,C:\Invest\净值存储\cmschina_SADR48波克探索1号私募证券投资基金委托资产资产估值表20240129.xls
2024-01-31_SADR48,2024-01-31,SADR48,波克探索1号私募证券投资基金,1.0152,1.0152,C:\Invest\净值存储\cmschina_SADR48波克探索1号私募证券投资基金委托资产资产估值表20240131.xls
2024-02-01_SADR48,2024-02-01,SADR48,波克探索1号私募证券投资基金,1.0137,1.0137,C:\Invest\净值存储\cmschina_SADR48波克探索1号私募证券投资基金委托资产资产估值表20240201.xls
2024-02-02_SADR48,2024-02-02,SADR48,波克探索1号私募证券投资基金,1.0198,1.0198,C:\Invest\净值存储\cmschina_SADR48波克探索1号私募证券投资基金委托资产资产估值表20240202.xls
2024-02-05_SADR48,2024-02-05,SADR48,波克探索1号私募证券投资基金,0.9955,0.9955,C:\Invest\净值存储\cmschina_SADR48波克探索1号私募证券投资基金委托资产资产估值表20240205.xls
2024-01-29_SB0679,2024-01-29,SB0679,波克天工量化对冲1号私募证券投资基金,1.0704,1.0718,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240129.xls
2024-01-30_SB0679,2024-01-30,SB0679,波克天工量化对冲1号私募证券投资基金,1.0714,1.0728,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240130.xls
2024-01-31_SB0679,2024-01-31,SB0679,波克天工量化对冲1号私募证券投资基金,1.0667,1.0681,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240131.xls
2024-02-01_SB0679,2024-02-01,SB0679,波克天工量化对冲1号私募证券投资基金,1.0655,1.0669,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240201.xls
2024-02-02_SB0679,2024-02-02,SB0679,波克天工量化对冲1号私募证券投资基金,1.0719,1.0734,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240202.xls
2024-02-05_SB0679,2024-02-05,SB0679,波克天工量化对冲1号私募证券投资基金,1.0554,1.0568,C:\Invest\净值存储\cmschina_SB0679波克天工量化对冲1号私募证券投资基金委托资产资产估值表20240205.xls
2024-01-31_SB2050,2024-01-31,SB2050,南京长木常青1号私募证券投资基金,1.021,1.2625,C:\Invest\净值存储\cmschina_SB2050南京长木常青1号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-29_SB4549,2024-01-29,SB4549,波克锐进多策略1号私募证券投资基金,0.8706,0.8706,C:\Invest\净值存储\cmschina_SB4549波克锐进多策略1号私募证券投资基金委托资产资产估值表20240129.xls
2024-01-30_SB4549,2024-01-30,SB4549,波克锐进多策略1号私募证券投资基金,0.8505,0.8506,C:\Invest\净值存储\cmschina_SB4549波克锐进多策略1号私募证券投资基金委托资产资产估值表20240130.xls
2024-01-31_SB4549,2024-01-31,SB4549,波克锐进多策略1号私募证券投资基金,0.8266,0.8266,C:\Invest\净值存储\cmschina_SB4549波克锐进多策略1号私募证券投资基金委托资产资产估值表20240131.xls
2024-02-01_SB4549,2024-02-01,SB4549,波克锐进多策略1号私募证券投资基金,0.82,0.82,C:\Invest\净值存储\cmschina_SB4549波克锐进多策略1号私募证券投资基金委托资产资产估值表20240201.xls
2024-02-02_SB4549,2024-02-02,SB4549,波克锐进多策略1号私募证券投资基金,0.7892,0.7892,C:\Invest\净值存储\cmschina_SB4549波克锐进多策略1号私募证券投资基金委托资产资产估值表20240202.xls
2024-01-29_SB6744,2024-01-29,SB6744,波克多策略3号私募证券投资基金,0.9708,0.9708,C:\Invest\净值存储\cmschina_SB6744波克多策略3号私募证券投资基金委托资产资产估值表20240129.xls
2024-01-30_SB6744,2024-01-30,SB6744,波克多策略3号私募证券投资基金,0.9619,0.9619,C:\Invest\净值存储\cmschina_SB6744波克多策略3号私募证券投资基金委托资产资产估值表20240130.xls
2024-01-31_SB6744,2024-01-31,SB6744,波克多策略3号私募证券投资基金,0.9477,0.9477,C:\Invest\净值存储\cmschina_SB6744波克多策略3号私募证券投资基金委托资产资产估值表20240131.xls
2024-02-01_SB6744,2024-02-01,SB6744,波克多策略3号私募证券投资基金,0.9431,0.9431,C:\Invest\净值存储\cmschina_SB6744波克多策略3号私募证券投资基金委托资产资产估值表20240201.xls
2024-01-29_SB9154,2024-01-29,SB9154,波克天工量化指增1号私募证券投资基金,0.9728,0.9735,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240129.xls
2024-01-30_SB9154,2024-01-30,SB9154,波克天工量化指增1号私募证券投资基金,0.9372,0.9379,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240130.xls
2024-01-31_SB9154,2024-01-31,SB9154,波克天工量化指增1号私募证券投资基金,0.8818,0.8825,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240131.xls
2024-02-01_SB9154,2024-02-01,SB9154,波克天工量化指增1号私募证券投资基金,0.8615,0.8622,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240201.xls
2024-02-02_SB9154,2024-02-02,SB9154,波克天工量化指增1号私募证券投资基金,0.8155,0.8161,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240202.xls
2024-02-05_SB9154,2024-02-05,SB9154,波克天工量化指增1号私募证券投资基金,0.7307,0.7312,C:\Invest\净值存储\cmschina_SB9154波克天工量化指增1号私募证券投资基金委托资产资产估值表20240205.xls
2024-01-31_SGZ942,2024-01-31,SGZ942,跃威恒鑫一号私募证券投资基金,1.0292,1.6097,C:\Invest\净值存储\cmschina_SGZ942跃威恒鑫一号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-29_SJF488,2024-01-29,SJF488,量宇红番茄七号私募证券投资基金,1.102,1.5109,C:\Invest\净值存储\cmschina_SJF488-2024年01月29日-发送每日净值信息.xls
2024-01-30_SJF488,2024-01-30,SJF488,量宇红番茄七号私募证券投资基金,1.0945,1.5034,C:\Invest\净值存储\cmschina_SJF488-2024年01月30日-发送每日净值信息.xls
2024-01-31_SJF488,2024-01-31,SJF488,量宇红番茄七号私募证券投资基金,1.0796,1.4885,C:\Invest\净值存储\cmschina_SJF488-2024年01月31日-发送每日净值信息.xls
2024-02-01_SJF488,2024-02-01,SJF488,量宇红番茄七号私募证券投资基金,1.0736,1.4825,C:\Invest\净值存储\cmschina_SJF488-2024年02月01日-发送每日净值信息.xls
2024-02-02_SJF488,2024-02-02,SJF488,量宇红番茄七号私募证券投资基金,1.0638,1.4727,C:\Invest\净值存储\cmschina_SJF488-2024年02月02日-发送每日净值信息.xls
2024-02-05_SJF488,2024-02-05,SJF488,量宇红番茄七号私募证券投资基金,1.0273,1.4362,C:\Invest\净值存储\cmschina_SJF488-2024年02月05日-发送每日净值信息.xls
2024-01-31_SJV577,2024-01-31,SJV577,锋滔星剑CTA一号私募证券投资基金,1.0053,1.0053,C:\Invest\净值存储\cmschina_SJV577锋滔星剑CTA一号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-31_SNV133,2024-01-31,SNV133,蝶威基本面量化1号私募证券投资基金,1.3148,1.3545,C:\Invest\净值存储\cmschina_SNV133蝶威基本面量化1号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-31_SNZ614,2024-01-31,SNZ614,量派对冲17号私募证券投资基金,1.1945,1.1945,C:\Invest\净值存储\cmschina_SNZ614量派对冲17号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-02-02_SNZ614,2024-02-02,SNZ614,量派对冲17号私募证券投资基金,1.2006,1.2006,C:\Invest\净值存储\cmschina_SNZ614量派对冲17号私募证券投资基金委托资产资产估值表20240202三级科目.xls
2024-01-31_SSA143,2024-01-31,SSA143,顽岩中证500指数增强1号私募证券投资基金,1.0623,1.1578,C:\Invest\净值存储\cmschina_SSA143顽岩中证500指数增强1号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-31_SSC274,2024-01-31,SSC274,世纪前沿指数增强16号私募证券投资基金,0.8611,0.877,C:\Invest\净值存储\cmschina_SSC274世纪前沿指数增强16号私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-29_SSR090,2024-01-29,SSR090,星阔希享1号私募证券投资基金,1.0448,1.0448,C:\Invest\净值存储\cmschina_SSR090-2024年01月29日-发送每日净值信息.xls
2024-01-30_SSR090,2024-01-30,SSR090,星阔希享1号私募证券投资基金,1.0407,1.0407,C:\Invest\净值存储\cmschina_SSR090-2024年01月30日-发送每日净值信息.xls
2024-01-31_SSR090,2024-01-31,SSR090,星阔希享1号私募证券投资基金,1.0335,1.0335,C:\Invest\净值存储\cmschina_SSR090-2024年01月31日-发送每日净值信息.xls
2024-02-01_SSR090,2024-02-01,SSR090,星阔希享1号私募证券投资基金,1.028,1.028,C:\Invest\净值存储\cmschina_SSR090-2024年02月01日-发送每日净值信息.xls
2024-02-02_SSR090,2024-02-02,SSR090,星阔希享1号私募证券投资基金,1.0313,1.0313,C:\Invest\净值存储\cmschina_SSR090-2024年02月02日-发送每日净值信息.xls
2024-02-05_SSR090,2024-02-05,SSR090,星阔希享1号私募证券投资基金,1.0169,1.0169,C:\Invest\净值存储\cmschina_SSR090-2024年02月05日-发送每日净值信息.xls
2024-01-31_SSU488,2024-01-31,SSU488,券投资基金,1.1679,1.1572,C:\Invest\净值存储\cmschina_SSU488黑翼CTA-T21私募证券投资基金委托资产资产估值表20240131三级科目.xls
2024-01-31_SVL333,2024-01-31,SVL333,仲阳金石长河私募证券投资基金,1.0946,1.0946,C:\Invest\净值存储\cmschina_SVL333仲阳金石长河私募证券投资基金委托资产资产估值表20240131三级科目.xls
